商品編號,商品名稱,大分類名稱,中分類名稱,小分類名稱,規格,售價,特價,庫存量,品牌,描述,Youtube 影片介紹,購物網址,備註,商品圖片網址1
4711175005733,有機十穀蕎麥拉麵/300g,常溫食品,五穀/豆類/米麵/乾貨,麵條/冬粉,無,105,0.0,50,展康,●線採用台灣傳承製法「日光曝曬」製作、麵條香 Q 有勁 ●師傅依據豐富經驗手感、拿捏麵條曝曬乾燥程度恰到好處 ●嚴選優質素材原料 ●製作過程採用安全衛生的隔網式日光曝曬 ●不添加鹼劑 ●不添加品質改良劑 ●不添加化學添加劑以及防腐劑 內容物名稱有機高筋麵粉(英國 / 芬蘭 / 德國)、水、蕎麥粉、鹽、有機黑金多穀粉【有機黃豆(美國 / 加拿大 / 俄羅斯)、有機糙米(台灣)、有機砂糖(巴西)、有機黑芝麻(玻利維亞 / 墨西哥 / 斯里蘭卡)、有機黑豆(中國)、有機燕麥(美國 / 芬蘭 / 台灣)、有機黑糯糙米(台灣)、有機紅藜(台灣)、有機海藻鈣(英國)、有機小米(美國)、有機珍珠大麥(加拿大 / 芬蘭)、有機亞麻仁籽(加拿大 / 美國)】仁籽(加拿大 / 美國)】、蕎麥粉、鹽 內容量 300g 原產地(國)台灣 保存期限 2 年 投保產品責任險字號 07 字第 362205A00098 號 食品業者登錄字號 B-105698174-00000-9,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=5425&type1=5426&type0=5428&pageIndex=0&goodId=28778,展康 有機認證,https://pshop.myqr.com.tw/qrssimage/GoodsImage/67/67624.jpg?86
4711175005481,有機五行刀削麵/375g,常溫食品,五穀/豆類/米麵/乾貨,麵條/冬粉,無,135,0.0,160,展康,產品特色 無添加防腐劑 嚴選食材、全素可食用 經農委會『采園生態驗證』通過 內容物說明 共 375g 有機高筋麵粉(英國)、天然蔬菜粉波菜粉(台灣)、甜菜根粉(美國)、竹炭粉(台灣)、南瓜粉(台灣)、鹽 適用族群 老少咸宜 食用方式 1.將適量的水燒開 再將麵條放入 轉中火並以筷子輕拌 4-5 分鐘. 2.將麵條撈起瀝乾 視個人喜好加入各式醬料 即可食用. 品牌介紹 透過全球 OEM 或尋找世界各地有機食料自行包裝方式 開發具有環保、健康、有機、無添加概念的自有品牌商品 提供一種 LOHAS 樂活生活型態所需的食、用、衣、住的高附加價值訴求 並透過靈活的通路行銷與販賣 逐漸建立通路品牌!,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=5425&type1=5426&type0=5428&pageIndex=0&goodId=28776,展康 有機認證,https://pshop.myqr.com.tw/qrssimage/GoodsImage/67/67607.jpg?86
4710799300125,有機白米米粉/200g,常溫食品,五穀/豆類/米麵/乾貨,麵條/冬粉,無,110,0.0,10,源順,堅持不使用碎米、保留糙米完整營養素 純米製作的米粉易消化、好吸收 無添加修飾澱粉、無添加色素 產品特色:100% 使用台灣契作當期之有機新鮮全糙米粒精製而成、堅持不使用碎米、保留糙米完整營養素.含米量 100% 的純糙米米粉、不同於市售炊粉般不好消化、純米製作的米粉易消化、好吸收、糙米所含的膳食纖維可幫助腸胃蠕動、不會造成腸胃的負擔. 無添加修飾澱粉、無添加色素~ 源順有機純米米粉使用的原料百分之百都是有機白米、不添加任何食品改良劑、呈現在您眼前的純米米粉都是由紮紮實實的有機白米製作. 原料全部來自於台灣在地栽種的有機白米、且因為不含任何農藥、無化肥的栽種、所以我們吃到的有機米粉是更健康、更天然的食材. ※適合各年齡層食用. 100% 使用台灣新鮮有機全米粒製作、非使用碎米、米粒完整營養素.易消化、好吸收.無添加澱粉、無添加物、無添加色素~ ※製造日期與有效期限、商品成分與適用注意事項皆標示於包裝或產品中 ※本產品網頁因拍攝關係、圖檔略有差異、實際以廠商出貨為主 ※本產品文案若有變動敬請參照實際商品為準 每 100 公克 熱量 347 大卡 蛋白質 7 公克 脂肪 0.5 公克 飽和脂肪 0 公克 反式脂肪 0 公克 碳水化合物 78.5 公克 糖 0 公克 鈉 1 毫克 產品內容物與規格說明 / 保固資訊 規格:200g 保存期限:2 年 成份:有機白米、水 過敏原:無 產地:台灣 常溫配送 食用方法: 烹煮方式:將有機純米米粉過水潤濕後瀝乾備用(勿浸泡). 待食材均烹煮完成後、加入備用的米粉、煮約 3~4 分鐘即可上桌! ※無論煮湯或炒米粉皆是美味. 有機純米米粉因無添加物、容易斷裂、屬正常現象、 烹煮時請不要過度攪拌~ 注意事項 ※為保持產品最佳風味、開封後請盡速食用完畢. ※產品顏色可能會因網頁呈現與拍攝關係產生色差、圖片僅供參考、商品依實際供貨樣式為準. ※產品文案為原廠(供應商)所提供、若有變動敬請參照實際商品為準. ※商品不包含配料及其他擺盤裝飾物、實際內容物、請詳閱「商品規格」. ※鑑賞期&quot;非試吃期&quot;收到商品後請立即拆開檢查、若商品有瑕疵狀況、請拍照記錄、並於到貨後 24 小時內以電話或 e-mail 通知、我們會盡全力協助您處理. ※商品如經拆封、使用、或拆解以致缺乏完整性及失去再販售價值時、將影響退貨權益. 產地:台灣 產品標示內容 【食品業者登錄字號】家庭億得 A-150792822-00000-,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=5425&type1=5426&type0=5428&pageIndex=0&goodId=28792,源順 有機認證,https://pshop.myqr.com.tw/qrssimage/GoodsImage/67/67681.jpg?86
4710799300064,有機南瓜糙米米粉/200g,常溫食品,五穀/豆類/米麵/乾貨,麵條/冬粉,無,110,0.0,20,源順,100% 使用台灣契作當期之新鮮有機糙米製作、含膳食纖維、保留糙米完整營養素.易消化、好吸收.並使用台灣在地新鮮有機南瓜、保留南瓜外皮、研磨成漿、營養百分百. 無添加澱粉、無人工添加物、無添加色素~ ※烹煮方式:將有機糙米米粉過水潤濕後瀝乾備用(勿浸泡).待食材均烹煮完成後、加入備用的米粉、煮約 3~4 分鐘即可上桌! ※適合各年齡層食用 ※無論煮湯或炒米粉皆是美味.※有機糙米米粉因無添加物、容易斷裂、屬正常現象、烹煮時請不要過度攪拌~ ※有機南瓜調合糙米米粉因使用整顆南瓜、因此米粉上會有小黑點、此乃南瓜的外皮、請安心食用 本商品規格 成分:有機糙米(台灣)、有機南瓜(台灣)水 淨重:200g/ 包 產地:台灣製造 保存期限:2 年 廠商名稱:源順食品有限公司 廠商電話:(05)6221108 廠商地址:雲林縣虎尾鎮文科路 498 號 投保產品責任險字號:1304-04AKP0001032 食品業者登錄字號:P-164951027-00000-7 有機證書字號*:1-008-120703,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=5425&type1=5426&type0=5428&pageIndex=0&goodId=28794,源順 有機認證,https://pshop.myqr.com.tw/qrssimage/GoodsImage/67/67691.jpg?23
4710799300057,有機糙米米粉/200g,常溫食品,五穀/豆類/米麵/乾貨,麵條/冬粉,無,110,0.0,8,源順,堅持不使用碎米、保留糙米完整營養素 純米製作的米粉易消化、好吸收 無添加修飾澱粉、無添加色素 產品特色:100% 使用台灣契作當期之有機新鮮全糙米粒精製而成、堅持不使用碎米、保留糙米完整營養素.含米量 100% 的純糙米米粉、不同於市售炊粉般不好消化、純米製作的米粉易消化、好吸收、糙米所含的膳食纖維可幫助腸胃蠕動、不會造成腸胃的負擔. 無添加修飾澱粉、無添加色素~ 產品內容物與規格說明 / 保固資訊 規格:200g 保存期限:2 年 成份:有機糙米、水 過敏原:無 產地:台灣 常溫配送 食用方法: 烹煮方式:將有機糙米米粉過水潤濕後瀝乾備用(勿浸泡). 待食材均烹煮完成後、加入備用的米粉、煮約 3~4 分鐘即可上桌! ※無論煮湯或炒米粉皆是美味. 有機糙米米粉因無添加物、容易斷裂、屬正常現象、 烹煮時請不要過度攪拌~ 注意事項 ※為保持產品最佳風味、開封後請盡速食用完畢. ※產品顏色可能會因網頁呈現與拍攝關係產生色差、圖片僅供參考、商品依實際供貨樣式為準. ※產品文案為原廠(供應商)所提供、若有變動敬請參照實際商品為準. ※商品不包含配料及其他擺盤裝飾物、實際內容物、請詳閱「商品規格」. ※鑑賞期&quot;非試吃期&quot;收到商品後請立即拆開檢查、若商品有瑕疵狀況、請拍照記錄、並於到貨後 24 小時內以電話或 e-mail 通知、我們會盡全力協助您處理. ※商品如經拆封、使用、或拆解以致缺乏完整性及失去再販售價值時、將影響退貨權益. 產地:台灣 產品標示內容 【食品業者登錄字號】家庭億得 A-150792822-00000-3 【投保產品責任險公司與字號】富邦產物產險字號:0500 字第 18AML0001182 號 【製造廠商或國內負責廠商名稱】家庭億得行銷股份有限公司 【製造廠商或國內負責廠商電話】02-8771-0222 【製造廠商或國內負責廠商地址】台北市大安區忠孝東路 4 段 218 號 13 樓 【食物過敏原標示】無 【內容物成份】詳見內文 【內容量(重量)】詳見內文 【保存期限(總效期)】24 個月 【有機認證字號】證書字號 1-008-120703,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=5425&type1=5426&type0=5428&pageIndex=0&goodId=28793,源順 有機認證,https://pshop.myqr.com.tw/qrssimage/GoodsImage/67/67686.jpg?23
4710799340039,沒麥乾拌麵-胡麻口味/110g,常溫食品,五穀/豆類/米麵/乾貨,麵條/冬粉,無,79,0.0,31,源順,米麵條:糙米(無化肥.無農藥) 醬包:芝麻.非基因改造芥花油.芝麻油.味醂.鹽.酵母抽出物.黑糖.砂糖 麵條:無麩質.無農藥無化肥 米:無任何添加物 醬包:無添加麩質.無添加防腐劑.無色素.通過黃麴毒素之檢驗,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=5425&type1=5426&type0=5428&pageIndex=0&goodId=46309,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/126/126276.jpg?7
4710799501737,紅藜麵線/3束(230g),常溫食品,五穀/豆類/米麵/乾貨,麵條/冬粉,無,105,0.0,19,源順,品名:生機紅藜麵線 成份:麵粉(無化肥、無農藥)、紅藜(無化肥、無農藥)、紅麴、鹽. 食用方式:容器注水約 7 分滿、煮沸後放入麵線、待 1 分鐘撈起、即可食用. 重量:230 公克&plusmn;9% 保存期限:1 年 保存方式:如未拆封、請放置陰涼處. ※建議開封後立即冷藏以保持新鮮. 原產地:台灣 營養標示每一份量 76.6 公克本包裝含 3 份 每份每 100 公克 熱量 242 大卡 316 大卡 蛋白質 9 公克 12 公克 脂肪 0.8 公克 1 公克 飽和脂肪 0 公克 0 公克 反式脂肪 0 公克 0 公克 碳水化合物 49 公克 64 公克 糖 0.8 公克 7 公克 膳食纖維 2.3 公克 3 公克 鈉 1716 毫克 2240 毫克 源順食品有限公司 05-6221108 雲林縣虎尾鎮文科路 498 號,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=5425&type1=5426&type0=5428&pageIndex=0&goodId=29817,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/71/71453.jpg?7
4711175005726,展康有機三寶蕎麥麵線,常溫食品,五穀/豆類/米麵/乾貨,麵條/冬粉,無,110,0.0,47,展康,商品介紹 有機三寶蕎麥麵線調理 DIY 1.將適量的水燒開 再將有機三寶蕎麥麵線放入 筷子輕拌約 4-5 分鐘即可. 2.起鍋瀝乾水份 個人喜好加入各式醬料 即可食用. 規格說明 ?品名:有機三寶蕎麥麵線 ?重(容)量:300g ?內容物成分(如含有豬、牛成分請加註國別):有機高筋麵粉(英國 / 芬蘭 / 德國 / 美國 / 澳洲)、有機生蕎麥粉(台灣)、鹽、小麥胚芽、啤酒酵母、大豆卵磷脂(印度) ?食品添加物名稱:無 ?產地:台灣 ?保存期限:24 個月 ?箱入數:20 袋 ※本品含有小麥麩質.因具蕎麥及三寶、麵身略帶褐點屬正常現象.,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=5425&type1=5426&type0=5428&pageIndex=0&goodId=47731,展康 有機認證,https://pshop.myqr.com.tw/qrssimage/GoodsImage/130/130073.jpeg?42
4710859510556,綠色生活手工五行麵條/600g,常溫食品,五穀/豆類/米麵/乾貨,麵條/冬粉,無,159,0.0,35,綠色生活,●品名:綠色生活 - 蕎麥手工麵 ●原產地:台灣 ●?容量:600g/ 包 ●成分:生機麵粉、高筋麵粉、生機蕎麥、水 ●食用方法:置入滾水中火煮約 3~6 分鐘 ●存期限:常溫 1 年,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=5425&type1=5426&type0=5428&pageIndex=0&goodId=29811,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/71/71430.jpg?26
4710859510488,綠色生活手工蕎麥麵條/600g,常溫食品,五穀/豆類/米麵/乾貨,麵條/冬粉,無,148,0.0,34,綠色生活,●品名:綠色生活 - 蕎麥手工麵 ●原產地:台灣 ●?容量:600g/ 包 ●成分:生機麵粉、高筋麵粉、生機蕎麥、水 ●食用方法:置入滾水中火煮約 3~6 分鐘 ●存期限:常溫 1 年,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=5425&type1=5426&type0=5428&pageIndex=0&goodId=29810,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/71/71427.jpg?62
4710799501249,燕麥麵線/3束(230g),常溫食品,五穀/豆類/米麵/乾貨,麵條/冬粉,無,80,0.0,95,源順,品名:生機燕麥麵線 成份:麵粉(無化肥、無農藥)、燕麥(無化肥、無農藥)、鹽 食用方式: 容器注水約 7 分滿煮沸後放入麵線、待 1 分鐘撈起即可食用. 淨重:230 公克&plusmn;4.5% 保存期限:1 年 ※建議開封後立即冷藏以保持新鮮. 產地:台灣 營養標示每一份量 76.6 公克本包裝含 3 份 每份每 100 公克 熱量 230 大卡 300 大卡 蛋白質 8.4 公克 11 公克 脂肪 1.5 公克 2 公克 飽和脂肪 0 公克 0 公克 反式脂肪 0 公克 0 公克 碳水化合物 46.7 公克 61 公克 糖 1.5 公克 2 公克 膳食纖維 1.5 公克 2 公克 鈉 1907 毫克 2400 毫克,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=5425&type1=5426&type0=5428&pageIndex=0&goodId=29818,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/71/71461.jpg?62
4710799501386,燕麥麵線/6粒(450g),常溫食品,五穀/豆類/米麵/乾貨,麵條/冬粉,無,160,0.0,63,源順,【源順】生機燕麥麵線 源順食品為滿足現代人保健養生的新概念、特別研發了燕麥麵線.使用燕麥取代部分麵粉、口感有別於全麵粉製作的麵線般糊爛. 添加燕麥的麵線除了口感升級外、亦可增加飽足感、減少脹氣、較易於消化. 乾拌:先將麵線沖過一次水(目的為洗去表面的鹽)、放入滾水鍋中、煮至麵線 Q 軟約 30 秒~1 分鐘、即可撈起拌入其他調味料等. 湯麵:先依個人喜好加入蔬菜、肉類、海鮮等加入熱水鍋中煮、最後再放入麵線煮約 30 秒~1 分鐘即可 古早味煎麵線:先將麵線沖過一次水(目的為洗去表面的鹽)、放入滾水鍋中、煮至麵線 Q 軟約 30 秒~1 分鐘、即可撈起;平底鍋倒入少許油熱鍋、倒入煮好的麵線攤平、煎至兩面焦黃、起鍋前可依個人喜好淋上醬料或灑上胡椒粉 成分:麵粉(無化肥、無農藥)、食鹽、燕麥(無化肥、無農藥)、 重量:460 公克 產地:台灣製造 保存期限:12 個月 保存方式:放置陰涼乾燥處、開封後請務必放置冰箱冷藏,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=5425&type1=5426&type0=5428&pageIndex=0&goodId=29819,無,https://pshop.myqr.com.tw/qrssimage/GoodsImage/71/71463.jpg?97
4714379951417,米森有機奇亞籽/200g,常溫食品,五穀/豆類/米麵/乾貨,燕麥/五穀/玉米,無,395,0.0,75,米森,米森有機奇亞籽 嚴選有機食品、完全採用有機農法種植作物、不使用農藥、化學肥料及任何人工添加物、 完整保留有機食品的天然成份、照顧全家人的身體、也愛護地球的每一寸土地. 有機農法:回歸大地最純淨的生命力為宗旨!從嚴格選種開始、到淨化土壤的管理、 使大地不受重金屬、化肥、農藥、及除草劑的汙染、給予人們無汙染及最有生命力的作物、 使身體遠離現代精緻飲食及化學添加物所帶來的負擔. 【商品規格】 原料:有機奇亞籽 驗證單位:慈心有機驗證股份有限公司 有機農產品驗證證書字號:1-009-210002 規格:200 公克 保存期限:18 個月(未開封前) 保存方式:避免日光直射、置於陰涼乾燥處、開封後請冷藏並請儘快食用完畢 原產地:玻利維亞 【青荷御膳房】 平日飽足: 每餐前 30 分鐘、以一湯匙(15g)奇亞籽加 300ml 水攪拌、 靜置 5 分鐘後成糊狀後再攪拌均勻、直接食用或加少量蜂蜜、果汁等調味食用. 增加食物口感: 撒在沙拉、炒菜、烤雞及湯品、稀飯上食用(請注意:勿高溫烘培、會破壞其成份). 產品內容物與規格說明 / 保固資訊 1.品名:【米森 Vilson】有機奇亞籽 2.淨重、容量:200g 3.食品添加物名稱:無 4.原產地(國):玻利維亞 5.保存期限:18 個月(未開封前) 6.廠商名稱:青荷國際有限公司 電話:03-359-4557 地址:桃園市龜山區振興路 1165-1 號,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=5425&type1=5426&type0=5974&pageIndex=0&goodId=28562,青荷 慈心驗證 慈心認證 慈心有機驗證,https://pshop.myqr.com.tw/qrssimage/GoodsImage/66/66381.jpg?97
4714379950595,米森有機紅藜麥/200g,常溫食品,五穀/豆類/米麵/乾貨,燕麥/五穀/玉米,無,250,0.0,72,米森,米森有機紅藜麥 超級穀物、穀物界的紅寶石 嚴選有機食品、完全採用有機農法種植作物、不使用農藥、化學肥料及任何人工添加物、完整保留有機食品的天然精華、照顧全家人的飲食安全、也愛護地球的每一寸土地.有機農法:回歸大地最純淨的生命力為宗旨!從嚴格選種開始、到淨化土壤的管理、使大地不受重金屬、化肥、農藥、及除草劑的汙染、給予人們最安全最有生命力的作物、使身體遠離現代精緻飲食及化學添加物所帶來的負擔. 【商品規格】 品名:米森有機紅藜麥 原料:有機紅藜麥 淨重:200 公克(7.05oz)/ 包 保存期限:12 個月(未開封前) 原產地:玻利維亞 有效日期:標示於外包裝上(西元年 / 月 / 日) 保存方式:避免日光直射、置於陰涼乾燥處、開封後請儘快食用完畢 驗證單位:慈心有機驗證股份有限公司 有機農產品驗證證書字號:TOC-P0002 委託工廠:簡單生活開發有限公司(通過國際 ISO22000 及 HACCP 食品安全認證) 【青荷御膳房】 有機紅藜麥飯 1.紅藜:白米:水的比例為 1:4:4 2.混合洗淨後將米和水倒入電鍋 3.開蓋後將紅藜飯伴開來、悶 3-5 分鐘即可 有機藜麥小米粥 1.藜麥、小米洗淨、泡水二小時後、用濾網濾出 2.放入鍋中加水煮滾後改小火慢慢熬、約一小時即可.記得要不時攪拌一下、以免黏底 3.喜歡甜味的可適量加些冰糖、喜歡鹹味的可適量加些鹽巴調味 【食品業者登錄字號】H-124407269-00000-9 【投保產品責任險公司與字號】明台產物保險股份有限公司、字號:0009PDT00094 【製造廠商或國內負責廠商名稱】青荷國際有限公司 【製造廠商或國內負責廠商電話】03-359-4557 【製造廠商或國內負責廠商地址】桃園市龜山區振興路 1165-1 號 【食物過敏原標示】無 【葷 / 純素 / 奶蛋素】純素,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=5425&type1=5426&type0=5974&pageIndex=0&goodId=28557,青荷 慈心驗證 慈心認證 慈心有機驗證,https://pshop.myqr.com.tw/qrssimage/GoodsImage/66/66355.jpg?81
4712511471175,米森有機黃豆(可發芽)/450g,常溫食品,五穀/豆類/米麵/乾貨,燕麥/五穀/玉米,無,135,0.0,37,米森,米森有機黃豆(可發芽) 嚴選有機食品、完全採用有機農法種植作物、不使用農藥、化學肥料及任何人工添加物、 完整保留有機食品的天然成份、照顧全家人的身體、也愛護地球的每一寸土地. 有機黃豆是來自美國農場、農場提供穩定的品質、貨源、並經過第三方實驗室的測試與驗證、驗證了非基因改造. 有機黃豆在運送過程中、為了預防受其他穀物的汙染、在裝運產品的卡車底板、壁面、門&hellip;等各處、進行徹底清潔. 有機黃豆的蛋白質約有 39%、並達到 90% 的高發芽率. 【商品規格】 原料:有機黃豆(可發芽) 驗證單位:慈心有機驗證股份有限公司 有機農產品驗證證書字號:1-009-210002 規格:450 公克 保存期限:12 個月(未開封前) 保存方式:避免日光直射、置於陰涼乾燥處、開封後請冷藏並請儘快食用完畢 原產地:加拿大(or 美國)請以包裝上為準 【營養標示】 每一份量 30 公克、本包裝含 15 份 每份每 100 公克 熱量 125 大卡 415 大卡 蛋白質 10.7 公克 35.6 公克 脂肪 4.7 公克 15.7 公克 飽和脂肪 0.5 公克 1.5 公克 反式脂肪 0.0 公克 0.0 公克 碳水化合物 9.9 公克 32.9 公克 糖 1.9 公克 6.2 公克 鈉 4 毫克 12 毫克 ※營養標示數據若與包裝上略有差異時、以實際包裝上標示為準. ★本產品另有美國產地;其產品資訊若與包裝上略有差異時、以實際包裝上標示為準 【青荷御膳房】 豆漿: 1.黃豆洗淨後 浸泡約(夏天 5 小時、冬天 10 小時). 2.將浸泡後的黃豆水倒掉、將(黃豆)1:(水)5 的比例倒入果汁機中打均勻. 3.打勻後的豆汁以麻布袋過濾後、倒入鍋中、以中火煮沸後、轉小火續煮約 30-40 分鐘. 4.煮時要用杓子輕輕攪拌、加入適量的糖調味即可. 黃豆排骨湯: 1.黃豆洗淨浸泡約 3 小時、排骨川燙後備用. 2.排骨先熬煮成排骨湯後、再加入黃豆煮到軟. 3.加鹽調味、灑上蔥花即可食用. 產品內容物與規格說明 / 保固資訊 1.品名:【米森】有機黃豆 2.淨重、容量:450g 3.食品添加物名稱:無 4.原產地:美國(加拿大) 5.保存期限:12 個月(未開封前) 6.廠商名稱:青荷國際有限公司 電話:03-359-4557 地址:桃園市龜山區振興路 1165-1 號 ★本商品正值新舊包裝交替中、商品以實際到貨包裝為主★ 產地:美國,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=5425&type1=5426&type0=5974&pageIndex=0&goodId=28548,青荷 慈心驗證 慈心認證 慈心有機驗證,https://pshop.myqr.com.tw/qrssimage/GoodsImage/66/66308.jpg?81
4712511471144,米森有機黑豆/450g,常溫食品,五穀/豆類/米麵/乾貨,燕麥/五穀/玉米,無,145,0.0,14,米森,米森有機黑豆 嚴選有機食品、完全採用有機農法種植作物、不使用農藥、化學肥料及任何人工添加物、完整保留有機食品的天然成份、照顧全家人的身體、也愛護地球的每一寸土地. 黑豆含有豐富的植物性蛋白質、含量並不低於黃豆、能調整體質、調節生理機能、幫助骨骼和牙齒的生長與發育、還有促進新陳代謝、養顏美容、維持身體作用、自古以來便是傳承的美顏聖品. 【商品規格】 原料:有機黑豆 驗證單位:慈心有機驗證股份有限公司 有機農產品驗證證書字號:1-009-210002 規格:450 公克 保存期限:12 個月(未開封前) 保存方式:避免日光直射、置於陰涼乾燥處、開封後請冷藏並請儘快食用完畢 原產地:中國 【營養標示】 每一份量 45 公克、本包裝含 10 份 每份每 100 公克 熱量 183 大卡 406 大卡 蛋白質 16.7 公克 37 公克 脂肪 6.0 公克 13.4 公克 飽和脂肪 0.5 公克 1 公克 反式脂肪 0.0 公克 0.0 公克 碳水化合物 15.5 公克 34.4 公克 糖 2.6 公克 5.8 公克 鈉 2 毫克 5 毫克 ※營養標示數據若與包裝上略有差異時、以實際包裝上標示為準. 【青荷御膳房】 【有機黑豆漿】(濃度水量可自行調整) 1.將有機黑豆清洗過後、加入水浸泡(夏天 5 小時、冬天 10 小時). 2.將黑豆 1:水 5 的比例到入果汁機中打成液體狀. 3.再將豆渣濾掉後、倒入鍋中、用中火煮到滾、然後再轉小火 30~40 分鐘後就完成了. 4.另可加入適量的有機砂糖或黑糖調味即可完成. ※注意事項:豆漿很容易燒焦、所以烹煮時必須時常攪拌 【黑豆紅棗粥】 黑豆 37.5 公克 紅棗 37.5 公克 白米 1 杯 作法: 1.黑豆洗淨、以冷水浸泡至發脹、瀝乾備用. 2.將白米洗淨、放置一旁備用. 3.黑豆放入鍋、加適量水、大火煮沸後轉小火熬煮. 4.待黑豆煮至八分熟、放入白米熬煮成粥. 5.直至豆爛熟粥黏稠時、加入紅棗及砂糖、調勻即可. 產品內容物與規格說明 / 保固資訊 1.品名:【米森】有機黑豆 2.淨重、容量:450g 3.食品添加物名稱:無 4.原產地:中國 5.保存期限:12 個月(未開封前) 6.廠商名稱:青荷國際有限公司 電話:03-359-4557 地址:桃園市龜山區振興路 1165-1 號 產地:中國,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=5425&type1=5426&type0=5974&pageIndex=0&goodId=28549,青荷 慈心驗證 慈心認證 慈心有機驗證,https://pshop.myqr.com.tw/qrssimage/GoodsImage/66/66314.jpg?17
4712511471151,米森有機綠豆/450g,常溫食品,五穀/豆類/米麵/乾貨,燕麥/五穀/玉米,無,175,0.0,1,米森,米森有機綠豆 嚴選有機食品、完全採用有機農法種植作物、不使用農藥、化學肥料及任何人工添加物、完整保留有機食品的天然成份、照顧全家人的身體、也愛護地球的每一寸土地. 綠豆含有植物性蛋白質、其含有的天然成份、能幫助消化、使排便順利、維持正常飲食的功能、參與能量的代謝、且還能維持骨骼和牙齒正常發育、是身體補給的來源之一. 【商品規格】 原料:有機綠豆 驗證單位:慈心有機驗證股份有限公司 有機農產品驗證證書字號:1-009-210002 規格:450 公克 保存期限:12 個月(未開封前) 保存方式:避免日光直射、置於陰涼乾燥處、開封後請冷藏並請儘快食用完畢 原產地:中國 ★本商品正值新舊包裝交替中、商品以實際到貨包裝為主★ 【營養標示】 每一份量 45 公克、本包裝含 10 份 每份每 100 公克 熱量 159 大卡 354 大卡 蛋白質 10.4 公克 23.1 公克 脂肪 0.5 公克 1.2 公克 飽和脂肪 0.1 公克 0.3 公克 反式脂肪 0.0 公克 0.0 公克 碳水化合物 28.2 公克 62.6 公克 糖 0.7 公克 1.6 公克 鈉 0 毫克 0 毫克 ※營養標示數據若與包裝上略有差異時、以實際包裝上標示為準. 【青荷御膳房】 【有機綠豆湯】 1.將有機綠豆清洗過後、加入水浸泡 2~3 小時. 2.將綠豆 1:水 2 的比例加入鍋中、用小火烹煮約 3~4 小時後、加入適量的有機砂糖或黑糖即可完成. 3.另可加入「地瓜、芋頭或洋薏仁」一同煮食調味. 產品內容物與規格說明 / 保固資訊 1.品名:【米森】有機綠豆 2.淨重、容量:450g 3.食品添加物名稱:無 4.原產地:中國 5.保存期限:12 個月(未開封前) 6.廠商名稱:青荷國際有限公司 電話:03-359-4557 地址:桃園市龜山區振興路 1165-1 號 產地:中國,無,https://s1.myqr.com.tw/newshop/177/TypeGoods?type2=5425&type1=5426&type0=5974&pageIndex=0&goodId=28551,青荷 慈心驗證 慈心認證 慈心有機驗證,https://pshop.myqr.com.tw/qrssimage/GoodsImage/66/66325.jpg?53
